Year,Provider,Quarter,Members,RiskFactor,Regionality,Treatment,Avg_ACR_Other_Providers,Churn
2017,24,2,129185,0.7470262378959215,0,0,1.0131600672980179,0
2017,24,3,129065,0.7470262378959215,0,0,1.0198267339646845,1
2017,24,4,129714,0.7470262378959215,0,0,1.0198267339646845,0
2018,24,1,129226,0.7654726062317301,0,0,1.0243353132477933,1
2018,24,2,129076,0.7654726062317301,0,0,1.0221130910255714,1
2018,24,3,128712,0.7654726062317301,0,0,1.0266686465811268,1
2018,24,4,129170,0.7654726062317301,0,0,1.0266686465811268,0
2019,24,1,128478,0.7781597211138136,0,-1,0.9703333333333335,1
2019,24,2,128454,0.7781597211138136,0,0,0.9729259259259261,1
2019,24,3,128362,0.7781597211138136,0,0,0.9791111111111112,1
2019,24,4,129364,0.7781597211138136,0,0,0.9791111111111112,0
2020,24,1,128685,0.7979370688592827,0,1,1.0363333333333333,1
2020,24,2,128494,0.7979370688592827,0,0,1.0518888888888889,1
2020,24,3,129490,0.7979370688592827,0,0,1.0618888888888889,0
2020,24,4,130135,0.7979370688592827,0,0,1.0618888888888889,0
2021,24,1,128789,0.83,0,0,1.2087777777777777,1
2021,24,2,129378,0.83,0,0,1.2087777777777777,0
2021,24,3,129724,0.83,0,0,1.212,0
2021,24,4,130906,0.83,0,0,1.232,0
2022,24,1,130989,0.8553065441549088,0,-1,1.266111111111111,0
2022,24,2,132279,0.8553065441549088,0,0,1.2705555555555554,0
2022,24,3,133404,0.8553065441549088,0,0,1.2568888888888887,0
2022,24,4,134823,0.8553065441549088,0,0,1.2568888888888887,0
2023,24,1,135396,0.85,0,0,1.4333333333333333,0
2023,24,2,138733,0.85,0,0,1.4333333333333333,0
2023,24,3,140619,0.85,0,0,1.4277777777777778,0
2023,24,4,143568,0.85,0,0,1.4275555555555555,0
2024,24,1,144999,0.86,0,1,1.5876666666666666,0
2024,24,2,144735,0.86,0,0,1.592,1
2024,24,3,143824,0.86,0,1,1.702888888888889,1
2024,24,4,142017,0.86,0,1,1.9027777777777777,1
2025,24,1,138784,0.8710823103549484,0,0,2.943333333333334,1
2016,25,2,5274,0.9125053564499634,2,0,0.9514959043925574,1
2016,25,3,5281,0.9125053564499634,2,0,0.9548292377258907,0
2016,25,4,5301,0.9125053564499634,2,0,0.9548292377258907,0
2017,25,1,5333,0.9050173584203972,2,1,1.0087156228535732,0
2017,25,2,5335,0.9050173584203972,2,0,1.016493400631351,0
2017,25,3,5346,0.9050173584203972,2,0,1.0231600672980177,0
2017,25,4,5398,0.9050173584203972,2,0,1.0231600672980177,0
2018,25,1,5390,0.8894012736480932,2,0,1.0276686465811267,1
2018,25,2,5410,0.8894012736480932,2,0,1.0254464243589045,0
2018,25,3,5409,0.8894012736480932,2,0,1.0300019799144602,1
2018,25,4,5458,0.8894012736480932,2,0,1.0300019799144602,0
2019,25,1,5458,0.9016481655894336,2,0,0.9725555555555556,0
2019,25,2,5441,0.9016481655894336,2,0,0.9751481481481482,1
2019,25,3,5458,0.9016481655894336,2,0,0.9813333333333333,0
2019,25,4,5507,0.9016481655894336,2,0,0.9813333333333333,0
2020,25,1,5498,0.9063281029775032,2,0,1.0396666666666665,1
2020,25,2,5479,0.9063281029775032,2,0,1.0552222222222223,1
2020,25,3,5514,0.9063281029775032,2,0,1.065222222222222,0
2020,25,4,5551,0.9063281029775032,2,0,1.065222222222222,0
2021,25,1,5520,0.85,2,0,1.212111111111111,1
2021,25,2,5528,0.85,2,0,1.212111111111111,0
2021,25,3,5553,0.85,2,0,1.2153333333333334,0
2021,25,4,5579,0.85,2,0,1.2353333333333332,0
2022,25,1,5580,0.8530512436160318,2,0,1.266111111111111,0
2022,25,2,5583,0.8530512436160318,2,0,1.2705555555555554,0
2022,25,3,5611,0.8530512436160318,2,0,1.2568888888888887,0
2022,25,4,5661,0.8530512436160318,2,0,1.2568888888888887,0
2023,25,1,5647,0.82,2,-1,1.4388888888888889,1
2023,25,2,5665,0.82,2,0,1.4388888888888889,0
2023,25,3,5694,0.82,2,0,1.4333333333333333,0
2023,25,4,5708,0.82,2,-1,1.4375555555555555,0
2024,25,1,5718,0.8,2,1,1.5965555555555555,0
2024,25,2,5798,0.8,2,0,1.600888888888889,0
2024,25,3,5781,0.8,2,0,1.7172222222222224,1
2024,25,4,5840,0.8,2,0,1.932777777777778,0
2025,25,1,5850,0.7742552629572456,2,1,2.9533333333333336,0
2016,26,2,24006,0.7947401939706408,1,0,0.9459403488370017,1
2016,26,3,23983,0.7947401939706408,1,0,0.949273682170335,1
2016,26,4,24084,0.7947401939706408,1,0,0.949273682170335,0
2017,26,1,24028,0.807490147429915,1,0,1.0064934006313513,1
2017,26,2,24191,0.807490147429915,1,0,1.014271178409129,0
2017,26,3,24189,0.807490147429915,1,0,1.0209378450757955,1
2017,26,4,24403,0.807490147429915,1,0,1.0209378450757955,0
2018,26,1,24323,0.8125132140269299,1,0,1.0254464243589045,1
2018,26,2,24467,0.8125132140269299,1,0,1.0232242021366824,0
2018,26,3,24479,0.8125132140269299,1,0,1.027779757692238,0
2018,26,4,24632,0.8125132140269299,1,0,1.027779757692238,0
2019,26,1,24569,0.845460187201362,1,0,0.9703333333333335,1
2019,26,2,24627,0.845460187201362,1,1,0.9684814814814816,0
2019,26,3,24504,0.845460187201362,1,1,0.9724444444444444,1
2019,26,4,24321,0.845460187201362,1,0,0.9724444444444444,1
2020,26,1,24105,0.8706439969819323,1,1,1.0252222222222223,1
2020,26,2,23458,0.8706439969819323,1,0,1.0407777777777778,1
2020,26,3,23223,0.8706439969819323,1,0,1.0507777777777778,1
2020,26,4,23233,0.8706439969819323,1,0,1.0507777777777778,0
2021,26,1,22941,0.9,1,-1,1.2032222222222222,1
2021,26,2,22939,0.9,1,0,1.2032222222222222,1
2021,26,3,22812,0.9,1,0,1.2064444444444444,1
2021,26,4,22919,0.9,1,0,1.2264444444444444,0
2022,26,1,22730,0.9291832707502624,1,-1,1.2605555555555554,1
2022,26,2,22856,0.9291832707502624,1,0,1.265,0
2022,26,3,22912,0.9291832707502624,1,0,1.2513333333333332,0
2022,26,4,23001,0.9291832707502624,1,0,1.2513333333333332,0
2023,26,1,22842,0.93,1,-1,1.4312222222222222,1
2023,26,2,23171,0.93,1,0,1.4312222222222222,0
2023,26,3,23230,0.93,1,0,1.4256666666666666,0
2023,26,4,23519,0.93,1,0,1.4254444444444443,0
2024,26,1,23452,0.94,1,0,1.592222222222222,1
2024,26,2,24657,0.94,1,0,1.5965555555555555,0
2024,26,3,24927,0.94,1,0,1.712888888888889,0
2024,26,4,25493,0.94,1,1,1.9140000000000001,0
2025,26,1,25744,0.9524359098219932,1,1,2.9424444444444444,0
2016,27,2,4664,0.905001829714398,2,0,0.9481625710592239,0
2016,27,3,4664,0.905001829714398,2,0,0.9514959043925572,0
2016,27,4,4664,0.905001829714398,2,0,0.9514959043925572,0
2017,27,1,4706,0.908922804265228,2,0,1.0087156228535732,0
2017,27,2,4706,0.908922804265228,2,0,1.016493400631351,0
2017,27,3,4706,0.908922804265228,2,0,1.0231600672980177,0
2017,27,4,4706,0.908922804265228,2,0,1.0231600672980177,0
2018,27,1,4724,0.9058968407648306,2,0,1.0276686465811267,0
2018,27,2,4724,0.9058968407648306,2,0,1.0254464243589045,0
2018,27,3,4724,0.9058968407648306,2,0,1.0300019799144602,0
2018,27,4,4724,0.9058968407648306,2,0,1.0300019799144602,0
2019,27,1,4729,0.9353234919554032,2,0,0.9725555555555556,0
2019,27,2,4729,0.9353234919554032,2,0,0.9751481481481482,0
2019,27,3,4729,0.9353234919554032,2,0,0.9813333333333333,0
2019,27,4,4729,0.9353234919554032,2,0,0.9813333333333333,0
2020,27,1,4734,0.958571467285676,2,1,1.0352222222222223,0
2020,27,2,4734,0.958571467285676,2,1,1.044111111111111,0
2020,27,3,4734,0.958571467285676,2,0,1.054111111111111,0
2020,27,4,4734,0.958571467285676,2,0,1.054111111111111,0
2021,27,1,4723,1.01,2,-1,1.2054444444444443,1
2021,27,2,4723,1.01,2,0,1.2054444444444443,0
2021,27,3,4723,1.01,2,0,1.2086666666666668,0
2021,27,4,4723,1.01,2,0,1.2286666666666666,0
2022,27,1,4730,1.034841614946258,2,0,1.2594444444444444,0
2022,27,2,4730,1.034841614946258,2,0,1.2638888888888888,0
2022,27,3,4730,1.034841614946258,2,0,1.2502222222222221,0
2022,27,4,4730,1.034841614946258,2,0,1.2502222222222221,0
2023,27,1,4730,0.0,2,1,1.4222222222222223,0
2023,27,2,4730,0.0,2,0,1.4222222222222223,0
2023,27,3,4730,0.0,2,0,1.4166666666666667,0
2023,27,4,4730,0.0,2,1,1.4097777777777778,0
2024,27,1,4730,1.11,2,-1,1.5787777777777774,0
2024,27,2,4730,1.11,2,0,1.583111111111111,0
2024,27,3,4730,1.11,2,0,1.6994444444444443,0
2024,27,4,4730,1.11,2,0,1.915,0
2025,27,1,4730,1.138026901989282,2,1,2.9488888888888893,0
2016,28,2,68047,0.7490259247544304,0,0,0.9459403488370017,0
2016,28,3,69737,0.7490259247544304,0,0,0.949273682170335,0
2016,28,4,71830,0.7490259247544304,0,0,0.949273682170335,0
2017,28,1,73157,0.7395765752117279,0,0,1.0064934006313513,0
2017,28,2,74668,0.7395765752117279,0,0,1.014271178409129,0
2017,28,3,76349,0.7395765752117279,0,0,1.0209378450757955,0
2017,28,4,79177,0.7395765752117279,0,0,1.0209378450757955,0
2018,28,1,81054,0.7188206885534093,0,0,1.0254464243589045,0
2018,28,2,83256,0.7188206885534093,0,0,1.0232242021366824,0
2018,28,3,85137,0.7188206885534093,0,0,1.027779757692238,0
2018,28,4,88108,0.7188206885534093,0,0,1.027779757692238,0
2019,28,1,90222,0.7120659083620485,0,0,0.9703333333333335,0
2019,28,2,93021,0.7120659083620485,0,0,0.9729259259259261,0
2019,28,3,95178,0.7120659083620485,0,0,0.9791111111111112,0
2019,28,4,98137,0.7120659083620485,0,0,0.9791111111111112,0
2020,28,1,100020,0.7034043546773738,0,0,1.0374444444444444,0
2020,28,2,102141,0.7034043546773738,0,0,1.0530000000000002,0
2020,28,3,104500,0.7034043546773738,0,0,1.063,0
2020,28,4,107469,0.7034043546773738,0,0,1.063,0
2021,28,1,109719,0.7,0,1,1.2076666666666667,0
2021,28,2,112337,0.7,0,0,1.2076666666666667,0
2021,28,3,115414,0.7,0,0,1.210888888888889,0
2021,28,4,119758,0.7,0,0,1.230888888888889,0
2022,28,1,120000,0.7060105980236194,0,0,1.2616666666666667,0
2022,28,2,124924,0.7060105980236194,0,0,1.2661111111111112,0
2022,28,3,129006,0.7060105980236194,0,0,1.2524444444444445,0
2022,28,4,134469,0.7060105980236194,0,0,1.2524444444444445,0
2023,28,1,139314,0.68,0,1,1.4266666666666667,0
2023,28,2,143386,0.68,0,0,1.4266666666666667,0
2023,28,3,146610,0.68,0,0,1.4211111111111112,0
2023,28,4,151235,0.68,0,0,1.4208888888888889,0
2024,28,1,154780,0.67,0,0,1.5876666666666666,0
2024,28,2,158913,0.67,0,0,1.592,0
2024,28,3,165016,0.67,0,0,1.7083333333333333,0
2024,28,4,171048,0.67,0,0,1.923888888888889,0
2025,28,1,175713,0.6573052216211883,0,1,2.9533333333333336,0
2016,29,2,9654,0.9891774477080666,2,0,0.9481625710592239,0
2016,29,3,9747,0.9891774477080666,2,0,0.9514959043925572,0
2016,29,4,9868,0.9891774477080666,2,0,0.9514959043925572,0
2017,29,1,9867,0.964635864746712,2,0,1.0087156228535732,1
2017,29,2,9959,0.964635864746712,2,0,1.016493400631351,0
2017,29,3,9995,0.964635864746712,2,0,1.0231600672980177,0
2017,29,4,10114,0.964635864746712,2,0,1.0231600672980177,0
2018,29,1,10120,0.9662988576649472,2,0,1.0276686465811267,0
2018,29,2,10198,0.9662988576649472,2,0,1.0254464243589045,0
2018,29,3,10251,0.9662988576649472,2,0,1.0300019799144602,0
2018,29,4,10376,0.9662988576649472,2,0,1.0300019799144602,0
2019,29,1,10452,1.003528316641547,2,-1,0.9747777777777779,0
2019,29,2,10554,1.003528316641547,2,0,0.9773703703703704,0
2019,29,3,10578,1.003528316641547,2,0,0.9835555555555555,0
2019,29,4,10709,1.003528316641547,2,0,0.9835555555555555,0
2020,29,1,10734,0.9332246570027648,2,0,1.0418888888888889,0
2020,29,2,10794,0.9332246570027648,2,0,1.0574444444444444,0
2020,29,3,10809,0.9332246570027648,2,0,1.0674444444444444,0
2020,29,4,10873,0.9332246570027648,2,0,1.0674444444444444,0
2021,29,1,10868,0.91,2,1,1.2098888888888888,1
2021,29,2,10897,0.91,2,0,1.2098888888888888,0
2021,29,3,10903,0.91,2,0,1.2131111111111113,0
2021,29,4,10956,0.91,2,0,1.233111111111111,0
2022,29,1,10968,0.9071610818995738,2,0,1.2638888888888888,0
2022,29,2,10997,0.9071610818995738,2,0,1.2683333333333333,0
2022,29,3,11001,0.9071610818995738,2,0,1.2546666666666666,0
2022,29,4,11040,0.9071610818995738,2,0,1.2546666666666666,0
2023,29,1,11070,0.0,2,1,1.4266666666666667,0
2023,29,2,11109,0.0,2,0,1.4266666666666667,0
2023,29,3,11134,0.0,2,0,1.4211111111111112,0
2023,29,4,11181,0.0,2,0,1.4208888888888889,0
2024,29,1,11218,0.86,2,1,1.579888888888889,0
2024,29,2,11156,0.86,2,0,1.5842222222222224,1
2024,29,3,11170,0.86,2,0,1.7005555555555556,0
2024,29,4,11262,0.86,2,1,1.9044444444444446,0
2025,29,1,11262,0.8368231413554968,2,1,2.934444444444445,0
2016,30,2,56631,0.8222361813510609,1,0,0.9470514599481128,0
2016,30,3,57028,0.8222361813510609,1,0,0.9503847932814461,0
2016,30,4,58065,0.8222361813510609,1,0,0.9503847932814461,0
2017,30,1,58447,0.839291922598724,1,1,1.0064934006313513,0
2017,30,2,58535,0.839291922598724,1,0,1.014271178409129,0
2017,30,3,58884,0.839291922598724,1,0,1.0209378450757955,0
2017,30,4,59648,0.839291922598724,1,0,1.0209378450757955,0
2018,30,1,59620,0.8449423579308568,1,0,1.0254464243589045,1
2018,30,2,60089,0.8449423579308568,1,0,1.0232242021366824,0
2018,30,3,60223,0.8449423579308568,1,0,1.027779757692238,0
2018,30,4,60938,0.8449423579308568,1,0,1.027779757692238,0
2019,30,1,61014,0.8592696417891996,1,-1,0.9725555555555556,0
2019,30,2,61375,0.8592696417891996,1,0,0.9751481481481482,0
2019,30,3,61463,0.8592696417891996,1,0,0.9813333333333333,0
2019,30,4,62054,0.8592696417891996,1,0,0.9813333333333333,0
2020,30,1,61837,0.8702833282398241,1,0,1.0396666666666665,1
2020,30,2,62087,0.8702833282398241,1,0,1.0552222222222223,0
2020,30,3,62155,0.8702833282398241,1,0,1.065222222222222,0
2020,30,4,62581,0.8702833282398241,1,0,1.065222222222222,0
2021,30,1,62414,0.87,1,1,1.2087777777777777,1
2021,30,2,62558,0.87,1,0,1.2087777777777777,0
2021,30,3,62683,0.87,1,0,1.212,0
2021,30,4,63270,0.87,1,0,1.232,0
2022,30,1,63189,0.8940592797166863,1,0,1.2627777777777778,1
2022,30,2,63439,0.8940592797166863,1,0,1.2672222222222222,0
2022,30,3,64956,0.8940592797166863,1,0,1.2535555555555555,0
2022,30,4,65467,0.8940592797166863,1,0,1.2535555555555555,0
2023,30,1,65430,0.89,1,1,1.4277777777777778,1
2023,30,2,65598,0.89,1,0,1.4277777777777778,0
2023,30,3,65535,0.89,1,0,1.4222222222222223,1
2023,30,4,66037,0.89,1,0,1.422,0
2024,30,1,65916,0.89,1,1,1.5865555555555555,1
2024,30,2,66026,0.89,1,0,1.590888888888889,0
2024,30,3,66088,0.89,1,0,1.7072222222222222,0
2024,30,4,66577,0.89,1,0,1.922777777777778,0
2025,30,1,66562,0.8939936295596763,1,1,2.9422222222222225,1
2016,31,2,21552,0.8366514262089825,2,0,0.9420514599481128,0
2016,31,3,21627,0.8366514262089825,2,0,0.9453847932814461,0
2016,31,4,21959,0.8366514262089825,2,0,0.9453847932814461,0
2017,31,1,22053,0.8382835766893809,2,1,0.9998267339646845,0
2017,31,2,22089,0.8382835766893809,2,0,1.0076045117424621,0
2017,31,3,22188,0.8382835766893809,2,0,1.0142711784091287,0
2017,31,4,22541,0.8382835766893809,2,0,1.0142711784091287,0
2018,31,1,25517,0.8311415611619054,2,0,1.0187797576922377,0
2018,31,2,22555,0.8311415611619054,2,0,1.0165575354700158,1
2018,31,3,22578,0.8311415611619054,2,0,1.0211130910255712,0
2018,31,4,22890,0.8311415611619054,2,0,1.0211130910255712,0
2019,31,1,22888,0.8381594330470611,2,-1,0.967,1
2019,31,2,22925,0.8381594330470611,2,0,0.9695925925925926,0
2019,31,3,22968,0.8381594330470611,2,0,0.9757777777777777,0
2019,31,4,23199,0.8381594330470611,2,0,0.9757777777777777,0
2020,31,1,23262,0.8404237795274397,2,0,1.034111111111111,0
2020,31,2,23308,0.8404237795274397,2,0,1.0496666666666667,0
2020,31,3,23297,0.8404237795274397,2,0,1.0596666666666665,1
2020,31,4,23488,0.8404237795274397,2,0,1.0596666666666665,0
2021,31,1,23475,0.83,2,0,1.2065555555555554,1
2021,31,2,23565,0.83,2,0,1.2065555555555554,0
2021,31,3,23661,0.83,2,0,1.2097777777777776,0
2021,31,4,23960,0.83,2,0,1.2297777777777776,0
2022,31,1,23937,0.8682603735112132,2,0,1.2605555555555554,1
2022,31,2,24061,0.8682603735112132,2,0,1.265,0
2022,31,3,24078,0.8682603735112132,2,0,1.2513333333333332,0
2022,31,4,24300,0.8682603735112132,2,0,1.2513333333333332,0
2023,31,1,24333,0.84,2,0,1.4277777777777778,0
2023,31,2,24463,0.84,2,0,1.4277777777777778,0
2023,31,3,24461,0.84,2,-1,1.4255555555555557,1
2023,31,4,24818,0.84,2,0,1.4253333333333333,0
2024,31,1,24872,0.84,2,0,1.592111111111111,0
2024,31,2,25019,0.84,2,0,1.5964444444444446,0
2024,31,3,25107,0.84,2,1,1.7094444444444443,0
2024,31,4,25467,0.84,2,1,1.913888888888889,0
2025,31,1,25328,0.8397018026556528,2,1,2.945555555555556,1
2016,32,2,24728,0.8578149951923061,2,0,0.9481625710592239,0
2016,32,3,24780,0.8578149951923061,2,0,0.9514959043925572,0
2016,32,4,25079,0.8578149951923061,2,0,0.9514959043925572,0
2017,32,1,25124,0.8617635700555516,2,1,1.0064934006313513,0
2017,32,2,25224,0.8617635700555516,2,0,1.014271178409129,0
2017,32,3,25254,0.8617635700555516,2,0,1.0209378450757955,0
2017,32,4,25606,0.8617635700555516,2,0,1.0209378450757955,0
2018,32,1,25675,0.8569394127092057,2,0,1.0254464243589045,0
2018,32,2,25713,0.8569394127092057,2,0,1.0232242021366824,0
2018,32,3,25772,0.8569394127092057,2,0,1.027779757692238,0
2018,32,4,26046,0.8569394127092057,2,0,1.027779757692238,0
2019,32,1,26128,0.8685147602794336,2,-1,0.9714444444444446,0
2019,32,2,26199,0.8685147602794336,2,0,0.9740370370370371,0
2019,32,3,26216,0.8685147602794336,2,0,0.9802222222222222,0
2019,32,4,26568,0.8685147602794336,2,0,0.9802222222222222,0
2020,32,1,26580,0.8652665158838022,2,0,1.0385555555555555,0
2020,32,2,26657,0.8652665158838022,2,0,1.0541111111111112,0
2020,32,3,26663,0.8652665158838022,2,0,1.064111111111111,0
2020,32,4,26984,0.8652665158838022,2,0,1.064111111111111,0
2021,32,1,26975,0.88,2,1,1.2076666666666667,1
2021,32,2,27023,0.88,2,0,1.2076666666666667,0
2021,32,3,27068,0.88,2,0,1.210888888888889,0
2021,32,4,27332,0.88,2,0,1.230888888888889,0
2022,32,1,27395,0.9066588409975216,2,0,1.2616666666666667,0
2022,32,2,27483,0.9066588409975216,2,0,1.2661111111111112,0
2022,32,3,27532,0.9066588409975216,2,0,1.2524444444444445,0
2022,32,4,27790,0.9066588409975216,2,0,1.2524444444444445,0
2023,32,1,27854,0.9,2,1,1.4277777777777778,0
2023,32,2,27853,0.9,2,0,1.4277777777777778,1
2023,32,3,27809,0.9,2,-1,1.4244444444444446,1
2023,32,4,28113,0.9,2,0,1.4242222222222223,0
2024,32,1,28207,0.91,2,0,1.591,0
2024,32,2,28276,0.91,2,0,1.5953333333333335,0
2024,32,3,28261,0.91,2,0,1.711666666666667,1
2024,32,4,28495,0.91,2,0,1.9272222222222224,0
2025,32,1,28518,0.9179723992032622,2,1,2.95,0
2016,33,2,25034,0.8443342583454616,1,0,0.9537181266147794,0
2016,33,3,25892,0.8443342583454616,1,0,0.9570514599481127,0
2016,33,4,26533,0.8443342583454616,1,0,0.9570514599481127,0
2017,33,1,26952,0.8283660545160714,1,0,1.0142711784091287,0
2017,33,2,27747,0.8283660545160714,1,0,1.0220489561869066,0
2017,33,3,28174,0.8283660545160714,1,0,1.0287156228535732,0
2017,33,4,29529,0.8283660545160714,1,0,1.0287156228535732,0
2018,33,1,29863,0.8200201629122242,1,0,1.0332242021366822,0
2018,33,2,30405,0.8200201629122242,1,0,1.03100197991446,0
2018,33,3,30618,0.8200201629122242,1,0,1.0355575354700157,0
2018,33,4,31214,0.8200201629122242,1,0,1.0355575354700157,0
2019,33,1,31498,0.8363984807538015,1,0,0.9781111111111112,0
2019,33,2,31931,0.8363984807538015,1,0,0.9807037037037037,0
2019,33,3,32007,0.8363984807538015,1,0,0.9868888888888888,0
2019,33,4,32386,0.8363984807538015,1,0,0.9868888888888888,0
2020,33,1,32336,0.8576498128146861,1,0,1.045222222222222,1
2020,33,2,32780,0.8576498128146861,1,0,1.0607777777777778,0
2020,33,3,32876,0.8576498128146861,1,0,1.0707777777777776,0
2020,33,4,33028,0.8576498128146861,1,0,1.0707777777777776,0
2021,33,1,33175,0.88,1,0,1.2176666666666665,0
2021,33,2,33850,0.88,1,0,1.2176666666666665,0
2021,33,3,33939,0.88,1,0,1.220888888888889,0
2021,33,4,34164,0.88,1,0,1.2408888888888887,0
2022,33,1,34310,0.8869016887970945,1,0,1.2716666666666665,0
2022,33,2,34712,0.8869016887970945,1,0,1.276111111111111,0
2022,33,3,34992,0.8869016887970945,1,0,1.2624444444444443,0
2022,33,4,35351,0.8869016887970945,1,0,1.2624444444444443,0
2023,33,1,35471,0.9,1,1,1.4344444444444444,0
2023,33,2,35768,0.9,1,0,1.4344444444444444,0
2023,33,3,35826,0.9,1,0,1.4288888888888889,0
2023,33,4,35996,0.9,1,0,1.4286666666666665,0
2024,33,1,35924,0.91,1,1,1.5887777777777776,1
2024,33,2,34921,0.91,1,0,1.5931111111111111,1
2024,33,3,34738,0.91,1,1,1.7049999999999998,1
2024,33,4,33944,0.91,1,0,1.9205555555555556,1
2025,33,1,33486,0.9131792456754156,1,1,2.9502222222222225,1
2016,34,2,150914,0.7758716493797849,0,0,0.9426750339087361,1
2016,34,3,147238,0.7758716493797849,0,0,0.9460083672420694,1
2016,34,4,146121,0.7758716493797849,0,0,0.9460083672420694,1
2017,34,1,144118,0.7958887906869777,0,1,1.0028449642220738,1
2017,34,2,142584,0.7958887906869777,0,0,1.0106227419998517,1
2017,34,3,140932,0.7958887906869777,0,0,1.0172894086665183,1
2017,34,4,140281,0.7958887906869777,0,0,1.0172894086665183,1
2018,34,1,138453,0.8070225377657121,0,-1,1.0221130910255711,1
2018,34,2,137046,0.8070225377657121,0,0,1.019890868803349,1
2018,34,3,135498,0.8070225377657121,0,0,1.0244464243589044,1
2018,34,4,134720,0.8070225377657121,0,0,1.0244464243589044,1
2019,34,1,133038,0.8342537448174632,0,0,0.967,1
2019,34,2,131742,0.8342537448174632,0,0,0.9695925925925926,1
2019,34,3,130417,0.8342537448174632,0,0,0.9757777777777777,1
2019,34,4,129833,0.8342537448174632,0,0,0.9757777777777777,1
2020,34,1,128374,0.8541430759102799,0,0,1.034111111111111,1
2020,34,2,127853,0.8541430759102799,0,0,1.0496666666666667,1
2020,34,3,127421,0.8541430759102799,0,0,1.0596666666666665,1
2020,34,4,127337,0.8541430759102799,0,0,1.0596666666666665,1
2021,34,1,126376,0.86,0,0,1.2065555555555554,1
2021,34,2,125673,0.86,0,0,1.2065555555555554,1
2021,34,3,124866,0.86,0,0,1.2097777777777776,1
2021,34,4,124827,0.86,0,0,1.2297777777777776,1
2022,34,1,124205,0.89910766681517,0,0,1.2605555555555554,1
2022,34,2,123833,0.89910766681517,0,0,1.265,1
2022,34,3,123964,0.89910766681517,0,0,1.2513333333333332,0
2022,34,4,124311,0.89910766681517,0,0,1.2513333333333332,0
2023,34,1,124025,0.91,0,1,1.426111111111111,1
2023,34,2,123536,0.91,0,0,1.426111111111111,1
2023,34,3,123289,0.91,0,0,1.4205555555555556,1
2023,34,4,123761,0.91,0,0,1.4203333333333332,0
2024,34,1,123101,0.92,0,1,1.5823333333333334,1
2024,34,2,121480,0.92,0,0,1.586666666666667,1
2024,34,3,120271,0.92,0,1,1.6985555555555556,1
2024,34,4,119306,0.92,0,1,1.8972222222222221,1
2025,34,1,117534,0.9369585171514904,0,0,2.9377777777777783,1
2016,35,2,89529,0.8480673339456243,0,0,0.9481625710592239,0
2016,35,3,90057,0.8480673339456243,0,0,0.9514959043925572,0
2016,35,4,90840,0.8480673339456243,0,0,0.9514959043925572,0
2017,35,1,90735,0.8621560877704627,0,1,1.004271178409129,1
2017,35,2,89808,0.8621560877704627,0,0,1.0120489561869068,1
2017,35,3,89795,0.8621560877704627,0,0,1.0187156228535734,1
2017,35,4,90665,0.8621560877704627,0,0,1.0187156228535734,0
2018,35,1,90283,0.8577956151501221,0,0,1.0232242021366824,1
2018,35,2,91121,0.8577956151501221,0,0,1.0210019799144603,0
2018,35,3,91438,0.8577956151501221,0,0,1.0255575354700157,0
2018,35,4,92288,0.8577956151501221,0,0,1.0255575354700157,0
2019,35,1,92459,0.8702734710098129,0,0,0.9681111111111113,0
2019,35,2,93291,0.8702734710098129,0,0,0.9707037037037038,0
2019,35,3,93528,0.8702734710098129,0,0,0.9768888888888889,0
2019,35,4,94543,0.8702734710098129,0,0,0.9768888888888889,0
2020,35,1,94672,0.8696604813141294,0,0,1.0352222222222223,0
2020,35,2,95426,0.8696604813141294,0,0,1.0507777777777778,0
2020,35,3,95725,0.8696604813141294,0,0,1.0607777777777778,0
2020,35,4,96330,0.8696604813141294,0,0,1.0607777777777778,0
2021,35,1,96116,0.91,0,0,1.2076666666666667,1
2021,35,2,96482,0.91,0,0,1.2076666666666667,0
2021,35,3,96540,0.91,0,0,1.210888888888889,0
2021,35,4,97167,0.91,0,0,1.230888888888889,0
2022,35,1,97098,0.915887765030311,0,0,1.2616666666666667,1
2022,35,2,97359,0.915887765030311,0,0,1.2661111111111112,0
2022,35,3,97220,0.915887765030311,0,0,1.2524444444444445,1
2022,35,4,97445,0.915887765030311,0,0,1.2524444444444445,0
2023,35,1,97303,0.92,0,1,1.4267777777777777,1
2023,35,2,96926,0.92,0,0,1.4267777777777777,1
2023,35,3,96760,0.92,0,0,1.4212222222222224,1
2023,35,4,96917,0.92,0,0,1.421,0
2024,35,1,96447,0.93,0,0,1.5877777777777775,1
2024,35,2,96344,0.93,0,0,1.592111111111111,1
2024,35,3,96255,0.93,0,0,1.7084444444444444,1
2024,35,4,96327,0.93,0,0,1.924,0
2025,35,1,95602,0.9321939478593052,0,1,2.9490000000000003,1
2016,36,2,2994,1.052876565134448,1,0,0.9481625710592239,0
2016,36,3,3069,1.052876565134448,1,0,0.9514959043925572,0
2016,36,4,3099,1.052876565134448,1,0,0.9514959043925572,0
2017,36,1,3119,1.040736588648754,1,0,1.0087156228535732,0
2017,36,2,3149,1.040736588648754,1,0,1.016493400631351,0
2017,36,3,3201,1.040736588648754,1,0,1.0231600672980177,0
2017,36,4,3292,1.040736588648754,1,0,1.0231600672980177,0
2018,36,1,3308,1.033542386621229,1,1,1.0265575354700156,0
2018,36,2,3364,1.033542386621229,1,0,1.0243353132477935,0
