Year,Provider,Quarter,RiskFactor,Regionality,Treatment,Avg_ACR_Other_Providers,Churn
2024,26,3,0.94,1,0,1.712888888888889,0
2024,26,4,0.94,1,1,1.9140000000000001,0
2025,26,1,0.9524359098219932,1,1,2.9424444444444444,0
2016,27,2,0.905001829714398,2,0,0.9481625710592239,0
2016,27,3,0.905001829714398,2,0,0.9514959043925572,0
2016,27,4,0.905001829714398,2,0,0.9514959043925572,0
2017,27,1,0.908922804265228,2,0,1.0087156228535732,0
2017,27,2,0.908922804265228,2,0,1.016493400631351,0
2017,27,3,0.908922804265228,2,0,1.0231600672980177,0
2017,27,4,0.908922804265228,2,0,1.0231600672980177,0
2018,27,1,0.9058968407648306,2,0,1.0276686465811267,0
2018,27,2,0.9058968407648306,2,0,1.0254464243589045,0
2018,27,3,0.9058968407648306,2,0,1.0300019799144602,0
2018,27,4,0.9058968407648306,2,0,1.0300019799144602,0
2019,27,1,0.9353234919554032,2,0,0.9725555555555556,0
2019,27,2,0.9353234919554032,2,0,0.9751481481481482,0
2019,27,3,0.9353234919554032,2,0,0.9813333333333333,0
2019,27,4,0.9353234919554032,2,0,0.9813333333333333,0
2020,27,1,0.958571467285676,2,1,1.0352222222222223,0
2020,27,2,0.958571467285676,2,1,1.044111111111111,0
2020,27,3,0.958571467285676,2,0,1.054111111111111,0
2020,27,4,0.958571467285676,2,0,1.054111111111111,0
2021,27,1,1.01,2,-1,1.2054444444444443,1
2021,27,2,1.01,2,0,1.2054444444444443,0
2021,27,3,1.01,2,0,1.2086666666666668,0
2021,27,4,1.01,2,0,1.2286666666666666,0
2022,27,1,1.034841614946258,2,0,1.2594444444444444,0
2022,27,2,1.034841614946258,2,0,1.2638888888888888,0
2022,27,3,1.034841614946258,2,0,1.2502222222222221,0
2022,27,4,1.034841614946258,2,0,1.2502222222222221,0
2023,27,1,0.0,2,1,1.4222222222222223,0
2023,27,2,0.0,2,0,1.4222222222222223,0
2023,27,3,0.0,2,0,1.4166666666666667,0
2023,27,4,0.0,2,1,1.4097777777777778,0
2024,27,1,1.11,2,-1,1.5787777777777774,0
2024,27,2,1.11,2,0,1.583111111111111,0
2024,27,3,1.11,2,0,1.6994444444444443,0
2024,27,4,1.11,2,0,1.915,0
2025,27,1,1.138026901989282,2,1,2.9488888888888893,0
2016,28,2,0.7490259247544304,0,0,0.9459403488370017,0
2016,28,3,0.7490259247544304,0,0,0.949273682170335,0
2016,28,4,0.7490259247544304,0,0,0.949273682170335,0
2017,28,1,0.7395765752117279,0,0,1.0064934006313513,0
2017,28,2,0.7395765752117279,0,0,1.014271178409129,0
2017,28,3,0.7395765752117279,0,0,1.0209378450757955,0
2017,28,4,0.7395765752117279,0,0,1.0209378450757955,0
2018,28,1,0.7188206885534093,0,0,1.0254464243589045,0
2018,28,2,0.7188206885534093,0,0,1.0232242021366824,0
2018,28,3,0.7188206885534093,0,0,1.027779757692238,0
2018,28,4,0.7188206885534093,0,0,1.027779757692238,0
2019,28,1,0.7120659083620485,0,0,0.9703333333333335,0
2019,28,2,0.7120659083620485,0,0,0.9729259259259261,0
2019,28,3,0.7120659083620485,0,0,0.9791111111111112,0
2019,28,4,0.7120659083620485,0,0,0.9791111111111112,0
2020,28,1,0.7034043546773738,0,0,1.0374444444444444,0
2020,28,2,0.7034043546773738,0,0,1.0530000000000002,0
2020,28,3,0.7034043546773738,0,0,1.063,0
2020,28,4,0.7034043546773738,0,0,1.063,0
2021,28,1,0.7,0,1,1.2076666666666667,0
2021,28,2,0.7,0,0,1.2076666666666667,0
2021,28,3,0.7,0,0,1.210888888888889,0
2021,28,4,0.7,0,0,1.230888888888889,0
2022,28,1,0.7060105980236194,0,0,1.2616666666666667,0
2022,28,2,0.7060105980236194,0,0,1.2661111111111112,0
2022,28,3,0.7060105980236194,0,0,1.2524444444444445,0
2022,28,4,0.7060105980236194,0,0,1.2524444444444445,0
2023,28,1,0.68,0,1,1.4266666666666667,0
2023,28,2,0.68,0,0,1.4266666666666667,0
2023,28,3,0.68,0,0,1.4211111111111112,0
2023,28,4,0.68,0,0,1.4208888888888889,0
2024,28,1,0.67,0,0,1.5876666666666666,0
2024,28,2,0.67,0,0,1.592,0
2024,28,3,0.67,0,0,1.7083333333333333,0
2024,28,4,0.67,0,0,1.923888888888889,0
2025,28,1,0.6573052216211883,0,1,2.9533333333333336,0
2016,29,2,0.9891774477080666,2,0,0.9481625710592239,0
2016,29,3,0.9891774477080666,2,0,0.9514959043925572,0
2016,29,4,0.9891774477080666,2,0,0.9514959043925572,0
2017,29,1,0.964635864746712,2,0,1.0087156228535732,1
2017,29,2,0.964635864746712,2,0,1.016493400631351,0
2017,29,3,0.964635864746712,2,0,1.0231600672980177,0
2017,29,4,0.964635864746712,2,0,1.0231600672980177,0
2018,29,1,0.9662988576649472,2,0,1.0276686465811267,0
2018,29,2,0.9662988576649472,2,0,1.0254464243589045,0
2018,29,3,0.9662988576649472,2,0,1.0300019799144602,0
2018,29,4,0.9662988576649472,2,0,1.0300019799144602,0
2019,29,1,1.003528316641547,2,-1,0.9747777777777779,0
2019,29,2,1.003528316641547,2,0,0.9773703703703704,0
2019,29,3,1.003528316641547,2,0,0.9835555555555555,0
2019,29,4,1.003528316641547,2,0,0.9835555555555555,0
2020,29,1,0.9332246570027648,2,0,1.0418888888888889,0
2020,29,2,0.9332246570027648,2,0,1.0574444444444444,0
2020,29,3,0.9332246570027648,2,0,1.0674444444444444,0
2020,29,4,0.9332246570027648,2,0,1.0674444444444444,0
2021,29,1,0.91,2,1,1.2098888888888888,1
2021,29,2,0.91,2,0,1.2098888888888888,0
2021,29,3,0.91,2,0,1.2131111111111113,0
2021,29,4,0.91,2,0,1.233111111111111,0
2022,29,1,0.9071610818995738,2,0,1.2638888888888888,0
2022,29,2,0.9071610818995738,2,0,1.2683333333333333,0
2022,29,3,0.9071610818995738,2,0,1.2546666666666666,0
2022,29,4,0.9071610818995738,2,0,1.2546666666666666,0
2023,29,1,0.0,2,1,1.4266666666666667,0
2023,29,2,0.0,2,0,1.4266666666666667,0
2023,29,3,0.0,2,0,1.4211111111111112,0
2023,29,4,0.0,2,0,1.4208888888888889,0
2024,29,1,0.86,2,1,1.579888888888889,0
2024,29,2,0.86,2,0,1.5842222222222224,1
2024,29,3,0.86,2,0,1.7005555555555556,0
2024,29,4,0.86,2,1,1.9044444444444446,0
2025,29,1,0.8368231413554968,2,1,2.934444444444445,0
2016,30,2,0.8222361813510609,1,0,0.9470514599481128,0
2016,30,3,0.8222361813510609,1,0,0.9503847932814461,0
2016,30,4,0.8222361813510609,1,0,0.9503847932814461,0
2017,30,1,0.839291922598724,1,1,1.0064934006313513,0
2017,30,2,0.839291922598724,1,0,1.014271178409129,0
2017,30,3,0.839291922598724,1,0,1.0209378450757955,0
2017,30,4,0.839291922598724,1,0,1.0209378450757955,0
2018,30,1,0.8449423579308568,1,0,1.0254464243589045,1
2018,30,2,0.8449423579308568,1,0,1.0232242021366824,0
2018,30,3,0.8449423579308568,1,0,1.027779757692238,0
2018,30,4,0.8449423579308568,1,0,1.027779757692238,0
2019,30,1,0.8592696417891996,1,-1,0.9725555555555556,0
2019,30,2,0.8592696417891996,1,0,0.9751481481481482,0
2019,30,3,0.8592696417891996,1,0,0.9813333333333333,0
2019,30,4,0.8592696417891996,1,0,0.9813333333333333,0
2020,30,1,0.8702833282398241,1,0,1.0396666666666665,1
2020,30,2,0.8702833282398241,1,0,1.0552222222222223,0
2020,30,3,0.8702833282398241,1,0,1.065222222222222,0
2020,30,4,0.8702833282398241,1,0,1.065222222222222,0
2021,30,1,0.87,1,1,1.2087777777777777,1
2021,30,2,0.87,1,0,1.2087777777777777,0
2021,30,3,0.87,1,0,1.212,0
2021,30,4,0.87,1,0,1.232,0
2022,30,1,0.8940592797166863,1,0,1.2627777777777778,1
2022,30,2,0.8940592797166863,1,0,1.2672222222222222,0
2022,30,3,0.8940592797166863,1,0,1.2535555555555555,0
2022,30,4,0.8940592797166863,1,0,1.2535555555555555,0
2023,30,1,0.89,1,1,1.4277777777777778,1
2023,30,2,0.89,1,0,1.4277777777777778,0
2023,30,3,0.89,1,0,1.4222222222222223,1
2023,30,4,0.89,1,0,1.422,0
2024,30,1,0.89,1,1,1.5865555555555555,1
2024,30,2,0.89,1,0,1.590888888888889,0
2024,30,3,0.89,1,0,1.7072222222222222,0
2024,30,4,0.89,1,0,1.922777777777778,0
2025,30,1,0.8939936295596763,1,1,2.9422222222222225,1
2016,31,2,0.8366514262089825,2,0,0.9420514599481128,0
2016,31,3,0.8366514262089825,2,0,0.9453847932814461,0
2016,31,4,0.8366514262089825,2,0,0.9453847932814461,0
2017,31,1,0.8382835766893809,2,1,0.9998267339646845,0
2017,31,2,0.8382835766893809,2,0,1.0076045117424621,0
2017,31,3,0.8382835766893809,2,0,1.0142711784091287,0
2017,31,4,0.8382835766893809,2,0,1.0142711784091287,0
2018,31,1,0.8311415611619054,2,0,1.0187797576922377,0
2018,31,2,0.8311415611619054,2,0,1.0165575354700158,1
2018,31,3,0.8311415611619054,2,0,1.0211130910255712,0
2018,31,4,0.8311415611619054,2,0,1.0211130910255712,0
2019,31,1,0.8381594330470611,2,-1,0.967,1
2019,31,2,0.8381594330470611,2,0,0.9695925925925926,0
2019,31,3,0.8381594330470611,2,0,0.9757777777777777,0
2019,31,4,0.8381594330470611,2,0,0.9757777777777777,0
2020,31,1,0.8404237795274397,2,0,1.034111111111111,0
2020,31,2,0.8404237795274397,2,0,1.0496666666666667,0
2020,31,3,0.8404237795274397,2,0,1.0596666666666665,1
2020,31,4,0.8404237795274397,2,0,1.0596666666666665,0
2021,31,1,0.83,2,0,1.2065555555555554,1
2021,31,2,0.83,2,0,1.2065555555555554,0
2021,31,3,0.83,2,0,1.2097777777777776,0
2021,31,4,0.83,2,0,1.2297777777777776,0
2022,31,1,0.8682603735112132,2,0,1.2605555555555554,1
2022,31,2,0.8682603735112132,2,0,1.265,0
2022,31,3,0.8682603735112132,2,0,1.2513333333333332,0
2022,31,4,0.8682603735112132,2,0,1.2513333333333332,0
2023,31,1,0.84,2,0,1.4277777777777778,0
2023,31,2,0.84,2,0,1.4277777777777778,0
2023,31,3,0.84,2,-1,1.4255555555555557,1
2023,31,4,0.84,2,0,1.4253333333333333,0
2024,31,1,0.84,2,0,1.592111111111111,0
2024,31,2,0.84,2,0,1.5964444444444446,0
2024,31,3,0.84,2,1,1.7094444444444443,0
2024,31,4,0.84,2,1,1.913888888888889,0
2025,31,1,0.8397018026556528,2,1,2.945555555555556,1
2016,32,2,0.8578149951923061,2,0,0.9481625710592239,0
2016,32,3,0.8578149951923061,2,0,0.9514959043925572,0
2016,32,4,0.8578149951923061,2,0,0.9514959043925572,0
2017,32,1,0.8617635700555516,2,1,1.0064934006313513,0
2017,32,2,0.8617635700555516,2,0,1.014271178409129,0
2017,32,3,0.8617635700555516,2,0,1.0209378450757955,0
2017,32,4,0.8617635700555516,2,0,1.0209378450757955,0
2018,32,1,0.8569394127092057,2,0,1.0254464243589045,0
2018,32,2,0.8569394127092057,2,0,1.0232242021366824,0
2018,32,3,0.8569394127092057,2,0,1.027779757692238,0
2018,32,4,0.8569394127092057,2,0,1.027779757692238,0
2019,32,1,0.8685147602794336,2,-1,0.9714444444444446,0
2019,32,2,0.8685147602794336,2,0,0.9740370370370371,0
2019,32,3,0.8685147602794336,2,0,0.9802222222222222,0
2019,32,4,0.8685147602794336,2,0,0.9802222222222222,0
2020,32,1,0.8652665158838022,2,0,1.0385555555555555,0
2020,32,2,0.8652665158838022,2,0,1.0541111111111112,0
2020,32,3,0.8652665158838022,2,0,1.064111111111111,0
2020,32,4,0.8652665158838022,2,0,1.064111111111111,0
2021,32,1,0.88,2,1,1.2076666666666667,1
2021,32,2,0.88,2,0,1.2076666666666667,0
2021,32,3,0.88,2,0,1.210888888888889,0
2021,32,4,0.88,2,0,1.230888888888889,0
2022,32,1,0.9066588409975216,2,0,1.2616666666666667,0
2022,32,2,0.9066588409975216,2,0,1.2661111111111112,0
2022,32,3,0.9066588409975216,2,0,1.2524444444444445,0
2022,32,4,0.9066588409975216,2,0,1.2524444444444445,0
2023,32,1,0.9,2,1,1.4277777777777778,0
2023,32,2,0.9,2,0,1.4277777777777778,1
2023,32,3,0.9,2,-1,1.4244444444444446,1
2023,32,4,0.9,2,0,1.4242222222222223,0
2024,32,1,0.91,2,0,1.591,0
2024,32,2,0.91,2,0,1.5953333333333335,0
2024,32,3,0.91,2,0,1.711666666666667,1
2024,32,4,0.91,2,0,1.9272222222222224,0
2025,32,1,0.9179723992032622,2,1,2.95,0
2016,33,2,0.8443342583454616,1,0,0.9537181266147794,0
2016,33,3,0.8443342583454616,1,0,0.9570514599481127,0
2016,33,4,0.8443342583454616,1,0,0.9570514599481127,0
2017,33,1,0.8283660545160714,1,0,1.0142711784091287,0
2017,33,2,0.8283660545160714,1,0,1.0220489561869066,0
2017,33,3,0.8283660545160714,1,0,1.0287156228535732,0
2017,33,4,0.8283660545160714,1,0,1.0287156228535732,0
2018,33,1,0.8200201629122242,1,0,1.0332242021366822,0
2018,33,2,0.8200201629122242,1,0,1.03100197991446,0
2018,33,3,0.8200201629122242,1,0,1.0355575354700157,0
2018,33,4,0.8200201629122242,1,0,1.0355575354700157,0
2019,33,1,0.8363984807538015,1,0,0.9781111111111112,0
2019,33,2,0.8363984807538015,1,0,0.9807037037037037,0
2019,33,3,0.8363984807538015,1,0,0.9868888888888888,0
2019,33,4,0.8363984807538015,1,0,0.9868888888888888,0
2020,33,1,0.8576498128146861,1,0,1.045222222222222,1
2020,33,2,0.8576498128146861,1,0,1.0607777777777778,0
2020,33,3,0.8576498128146861,1,0,1.0707777777777776,0
2020,33,4,0.8576498128146861,1,0,1.0707777777777776,0
2021,33,1,0.88,1,0,1.2176666666666665,0
2021,33,2,0.88,1,0,1.2176666666666665,0
2021,33,3,0.88,1,0,1.220888888888889,0
2021,33,4,0.88,1,0,1.2408888888888887,0
2022,33,1,0.8869016887970945,1,0,1.2716666666666665,0
2022,33,2,0.8869016887970945,1,0,1.276111111111111,0
2022,33,3,0.8869016887970945,1,0,1.2624444444444443,0
2022,33,4,0.8869016887970945,1,0,1.2624444444444443,0
2023,33,1,0.9,1,1,1.4344444444444444,0
2023,33,2,0.9,1,0,1.4344444444444444,0
2023,33,3,0.9,1,0,1.4288888888888889,0
2023,33,4,0.9,1,0,1.4286666666666665,0
2024,33,1,0.91,1,1,1.5887777777777776,1
2024,33,2,0.91,1,0,1.5931111111111111,1
2024,33,3,0.91,1,1,1.7049999999999998,1
2024,33,4,0.91,1,0,1.9205555555555556,1
2025,33,1,0.9131792456754156,1,1,2.9502222222222225,1
2016,34,2,0.7758716493797849,0,0,0.9426750339087361,1
2016,34,3,0.7758716493797849,0,0,0.9460083672420694,1
2016,34,4,0.7758716493797849,0,0,0.9460083672420694,1
2017,34,1,0.7958887906869777,0,1,1.0028449642220738,1
2017,34,2,0.7958887906869777,0,0,1.0106227419998517,1
2017,34,3,0.7958887906869777,0,0,1.0172894086665183,1
2017,34,4,0.7958887906869777,0,0,1.0172894086665183,1
2018,34,1,0.8070225377657121,0,-1,1.0221130910255711,1
2018,34,2,0.8070225377657121,0,0,1.019890868803349,1
2018,34,3,0.8070225377657121,0,0,1.0244464243589044,1
2018,34,4,0.8070225377657121,0,0,1.0244464243589044,1
2019,34,1,0.8342537448174632,0,0,0.967,1
2019,34,2,0.8342537448174632,0,0,0.9695925925925926,1
2019,34,3,0.8342537448174632,0,0,0.9757777777777777,1
2019,34,4,0.8342537448174632,0,0,0.9757777777777777,1
2020,34,1,0.8541430759102799,0,0,1.034111111111111,1
2020,34,2,0.8541430759102799,0,0,1.0496666666666667,1
2020,34,3,0.8541430759102799,0,0,1.0596666666666665,1
2020,34,4,0.8541430759102799,0,0,1.0596666666666665,1
2021,34,1,0.86,0,0,1.2065555555555554,1
2021,34,2,0.86,0,0,1.2065555555555554,1
2021,34,3,0.86,0,0,1.2097777777777776,1
2021,34,4,0.86,0,0,1.2297777777777776,1
2022,34,1,0.89910766681517,0,0,1.2605555555555554,1
2022,34,2,0.89910766681517,0,0,1.265,1
2022,34,3,0.89910766681517,0,0,1.2513333333333332,0
2022,34,4,0.89910766681517,0,0,1.2513333333333332,0
2023,34,1,0.91,0,1,1.426111111111111,1
2023,34,2,0.91,0,0,1.426111111111111,1
2023,34,3,0.91,0,0,1.4205555555555556,1
2023,34,4,0.91,0,0,1.4203333333333332,0
2024,34,1,0.92,0,1,1.5823333333333334,1
2024,34,2,0.92,0,0,1.586666666666667,1
2024,34,3,0.92,0,1,1.6985555555555556,1
2024,34,4,0.92,0,1,1.8972222222222221,1
2025,34,1,0.9369585171514904,0,0,2.9377777777777783,1
2016,35,2,0.8480673339456243,0,0,0.9481625710592239,0
2016,35,3,0.8480673339456243,0,0,0.9514959043925572,0
2016,35,4,0.8480673339456243,0,0,0.9514959043925572,0
2017,35,1,0.8621560877704627,0,1,1.004271178409129,1
2017,35,2,0.8621560877704627,0,0,1.0120489561869068,1
2017,35,3,0.8621560877704627,0,0,1.0187156228535734,1
2017,35,4,0.8621560877704627,0,0,1.0187156228535734,0
2018,35,1,0.8577956151501221,0,0,1.0232242021366824,1
2018,35,2,0.8577956151501221,0,0,1.0210019799144603,0
2018,35,3,0.8577956151501221,0,0,1.0255575354700157,0
2018,35,4,0.8577956151501221,0,0,1.0255575354700157,0
2019,35,1,0.8702734710098129,0,0,0.9681111111111113,0
2019,35,2,0.8702734710098129,0,0,0.9707037037037038,0
2019,35,3,0.8702734710098129,0,0,0.9768888888888889,0
2019,35,4,0.8702734710098129,0,0,0.9768888888888889,0
2020,35,1,0.8696604813141294,0,0,1.0352222222222223,0
2020,35,2,0.8696604813141294,0,0,1.0507777777777778,0
2020,35,3,0.8696604813141294,0,0,1.0607777777777778,0
2020,35,4,0.8696604813141294,0,0,1.0607777777777778,0
2021,35,1,0.91,0,0,1.2076666666666667,1
2021,35,2,0.91,0,0,1.2076666666666667,0
2021,35,3,0.91,0,0,1.210888888888889,0
2021,35,4,0.91,0,0,1.230888888888889,0
2022,35,1,0.915887765030311,0,0,1.2616666666666667,1
2022,35,2,0.915887765030311,0,0,1.2661111111111112,0
2022,35,3,0.915887765030311,0,0,1.2524444444444445,1
2022,35,4,0.915887765030311,0,0,1.2524444444444445,0
2023,35,1,0.92,0,1,1.4267777777777777,1
2023,35,2,0.92,0,0,1.4267777777777777,1
2023,35,3,0.92,0,0,1.4212222222222224,1
2023,35,4,0.92,0,0,1.421,0
2024,35,1,0.93,0,0,1.5877777777777775,1
2024,35,2,0.93,0,0,1.592111111111111,1
2024,35,3,0.93,0,0,1.7084444444444444,1
2024,35,4,0.93,0,0,1.924,0
2025,35,1,0.9321939478593052,0,1,2.9490000000000003,1
2016,36,2,1.052876565134448,1,0,0.9481625710592239,0
2016,36,3,1.052876565134448,1,0,0.9514959043925572,0
2016,36,4,1.052876565134448,1,0,0.9514959043925572,0
2017,36,1,1.040736588648754,1,0,1.0087156228535732,0
2017,36,2,1.040736588648754,1,0,1.016493400631351,0
2017,36,3,1.040736588648754,1,0,1.0231600672980177,0
2017,36,4,1.040736588648754,1,0,1.0231600672980177,0
2018,36,1,1.033542386621229,1,1,1.0265575354700156,0
2018,36,2,1.033542386621229,1,0,1.0243353132477935,0
2018,36,3,1.033542386621229,1,0,1.0288908688033491,0
2018,36,4,1.033542386621229,1,0,1.0288908688033491,0
2019,36,1,1.052885562977734,1,1,0.9703333333333335,0
2019,36,2,1.052885562977734,1,0,0.9729259259259261,0
2019,36,3,1.052885562977734,1,0,0.9791111111111112,0
2019,36,4,1.052885562977734,1,0,0.9791111111111112,0
2020,36,1,1.039035503680758,1,0,1.0374444444444444,0
2020,36,2,1.039035503680758,1,0,1.0530000000000002,0
2020,36,3,1.039035503680758,1,0,1.063,0
2020,36,4,1.039035503680758,1,0,1.063,0
2021,36,1,1.04,1,0,1.2098888888888888,1
2021,36,2,1.04,1,0,1.2098888888888888,0
2021,36,3,1.04,1,0,1.2131111111111113,0
2021,36,4,1.04,1,0,1.233111111111111,0
2022,36,1,1.054206088888552,1,1,1.2616666666666667,1
2022,36,2,1.054206088888552,1,0,1.2661111111111112,0
2022,36,3,1.054206088888552,1,0,1.2524444444444445,1
2022,36,4,1.054206088888552,1,0,1.2524444444444445,0
2023,36,1,1.05,1,1,1.4266666666666667,0
2023,36,2,1.05,1,0,1.4266666666666667,0
2023,36,3,1.05,1,0,1.4211111111111112,1
2023,36,4,1.05,1,0,1.4208888888888889,0
2024,36,1,1.05,1,-1,1.591,1
2024,36,2,1.05,1,0,1.5953333333333335,0
2024,36,3,1.05,1,0,1.711666666666667,0
2024,36,4,1.05,1,0,1.9272222222222224,0
2025,36,1,1.05234273624437,1,1,2.9555555555555557,0
2016,37,2,0.610606956120457,2,0,0.947162571059224,0
2016,37,3,0.610606956120457,2,0,0.9504959043925573,0
2016,37,4,0.610606956120457,2,0,0.9504959043925573,0
2017,37,1,0.6234799914004912,2,0,1.0077156228535733,0
2017,37,2,0.6234799914004912,2,0,1.0154934006313512,0
2017,37,3,0.6234799914004912,2,0,1.0221600672980178,0
2017,37,4,0.6234799914004912,2,0,1.0221600672980178,0
2018,37,1,0.6181643706595896,2,0,1.0266686465811268,0
2018,37,2,0.6181643706595896,2,0,1.0244464243589047,0
2018,37,3,0.6181643706595896,2,0,1.0290019799144603,0
2018,37,4,0.6181643706595896,2,0,1.0290019799144603,0
2019,37,1,0.6241442598479712,2,-1,0.9716666666666667,0
2019,37,2,0.6241442598479712,2,0,0.9742592592592593,0
2019,37,3,0.6241442598479712,2,0,0.9804444444444443,0
2019,37,4,0.6241442598479712,2,0,0.9804444444444443,0
2020,37,1,0.6215194142262511,2,0,1.0387777777777778,0
2020,37,2,0.6215194142262511,2,0,1.0543333333333333,0
2020,37,3,0.6215194142262511,2,0,1.0643333333333334,0
2020,37,4,0.6215194142262511,2,0,1.0643333333333334,0
2021,37,1,0.66,2,1,1.208111111111111,0
2021,37,2,0.66,2,0,1.208111111111111,0
2021,37,3,0.66,2,0,1.2113333333333334,0
2021,37,4,0.66,2,0,1.2313333333333332,0
2022,37,1,0.6741114592993079,2,1,1.2596666666666665,0
2022,37,2,0.6741114592993079,2,0,1.264111111111111,0
2022,37,3,0.6741114592993079,2,0,1.2504444444444442,0
2022,37,4,0.6741114592993079,2,0,1.2504444444444442,0
2023,37,1,0.65,2,0,1.426888888888889,0
2023,37,2,0.65,2,0,1.426888888888889,0
2023,37,3,0.65,2,0,1.4213333333333333,0
2023,37,4,0.65,2,0,1.421111111111111,0
2024,37,1,0.66,2,0,1.587888888888889,0
2024,37,2,0.66,2,0,1.5922222222222224,0
2024,37,3,0.66,2,0,1.7085555555555556,0
2024,37,4,0.66,2,0,1.9241111111111113,0
2025,37,1,0.6574226419948858,2,1,2.958,0
2016,38,2,0.8908153466146587,2,0,0.9526070155036683,0
2016,38,3,0.8908153466146587,2,0,0.9559403488370017,0
2016,38,4,0.8908153466146587,2,0,0.9559403488370017,0
2017,38,1,0.8735254160785116,2,0,1.0131600672980179,0
2017,38,2,0.8735254160785116,2,0,1.0209378450757955,0
2017,38,3,0.8735254160785116,2,0,1.0276045117424621,0
2017,38,4,0.8735254160785116,2,0,1.0276045117424621,0
2018,38,1,0.9317431362213598,2,1,1.029890868803349,0
2018,38,2,0.9317431362213598,2,0,1.0276686465811269,1
2018,38,3,0.9317431362213598,2,0,1.0322242021366823,1
2018,38,4,0.9317431362213598,2,0,1.0322242021366823,0
2019,38,1,0.855871566234371,2,0,0.9747777777777779,0
2019,38,2,0.855871566234371,2,0,0.9773703703703704,1
2019,38,3,0.855871566234371,2,0,0.9835555555555555,0
2019,38,4,0.855871566234371,2,0,0.9835555555555555,1
2020,38,1,0.88175702904913,2,1,1.0396666666666665,0
2020,38,2,0.88175702904913,2,0,1.0552222222222223,1
2020,38,3,0.88175702904913,2,0,1.065222222222222,0
2020,38,4,0.88175702904913,2,0,1.065222222222222,0
2021,38,1,0.9,2,1,1.2076666666666667,1
2021,38,2,0.9,2,0,1.2076666666666667,0
2021,38,3,0.9,2,0,1.210888888888889,1
2021,38,4,0.9,2,0,1.230888888888889,0
2022,38,1,0.9022315387752112,2,1,1.2516666666666665,0
2022,38,2,0.9022315387752112,2,0,1.2561111111111112,1
2022,38,3,0.9022315387752112,2,0,1.2424444444444445,0
2022,38,4,0.9022315387752112,2,0,1.2424444444444445,1
2023,38,1,0.88,2,-1,1.4211111111111112,0
2023,38,2,0.88,2,0,1.4211111111111112,1
2023,38,3,0.88,2,0,1.4155555555555557,0
2023,38,4,0.88,2,0,1.4153333333333333,0
2024,38,1,0.88,2,0,1.582111111111111,1
2024,38,2,0.88,2,0,1.5864444444444445,1
2024,38,3,0.88,2,1,1.6927777777777777,1
2024,38,4,0.88,2,0,1.9083333333333334,0
2025,38,1,0.8704852966100837,2,1,2.938888888888889,1
2016,39,2,0.7703286179953315,1,0,0.9526070155036683,0
2016,39,3,0.7703286179953315,1,0,0.9559403488370017,0
2016,39,4,0.7703286179953315,1,0,0.9559403488370017,0
2017,39,1,0.7807545939104017,1,1,1.0109378450757955,0
2017,39,2,0.7807545939104017,1,0,1.0187156228535734,0
2017,39,3,0.7807545939104017,1,0,1.02538228952024,0
2017,39,4,0.7807545939104017,1,0,1.02538228952024,0
2018,39,1,0.7898698891545554,1,0,1.029890868803349,1
2018,39,2,0.7898698891545554,1,0,1.0276686465811269,0
2018,39,3,0.7898698891545554,1,0,1.0322242021366823,0
2018,39,4,0.7898698891545554,1,0,1.0322242021366823,0
2019,39,1,0.8140622448791045,1,0,0.9747777777777779,0
2019,39,2,0.8140622448791045,1,0,0.9773703703703704,0
2019,39,3,0.8140622448791045,1,0,0.9835555555555555,0
2019,39,4,0.8140622448791045,1,0,0.9835555555555555,0
2020,39,1,0.8047436630874734,1,0,1.0418888888888889,0
2020,39,2,0.8047436630874734,1,0,1.0574444444444444,0
2020,39,3,0.8047436630874734,1,0,1.0674444444444444,0
2020,39,4,0.8047436630874734,1,0,1.0674444444444444,0
2021,39,1,0.78,1,1,1.2112222222222222,0
2021,39,2,0.78,1,0,1.2112222222222222,0
2021,39,3,0.78,1,0,1.2144444444444444,0
2021,39,4,0.78,1,0,1.2344444444444445,0
2022,39,1,0.7712691379830343,1,0,1.265222222222222,0
2022,39,2,0.7712691379830343,1,0,1.2696666666666667,0
2022,39,3,0.7712691379830343,1,0,1.256,0
2022,39,4,0.7712691379830343,1,0,1.256,0
2023,39,1,0.75,1,0,1.4324444444444446,0
2023,39,2,0.75,1,0,1.4324444444444446,0
2023,39,3,0.75,1,0,1.426888888888889,0
2023,39,4,0.75,1,0,1.4266666666666667,0
2024,39,1,0.73,1,1,1.5899999999999999,0
2024,39,2,0.73,1,0,1.5943333333333334,0
2024,39,3,0.73,1,0,1.7106666666666668,0
2024,39,4,0.73,1,0,1.9262222222222223,0
2025,39,1,0.7050468775984908,1,1,2.954,0
2016,40,2,1.082707426010981,2,0,0.9481625710592239,0
2016,40,3,1.082707426010981,2,0,0.9514959043925572,0
2016,40,4,1.082707426010981,2,0,0.9514959043925572,0
2017,40,1,1.08879233800362,2,0,1.0087156228535732,1
2017,40,2,1.08879233800362,2,1,1.014271178409129,0
2017,40,3,1.08879233800362,2,0,1.0209378450757955,1
2017,40,4,1.08879233800362,2,0,1.0209378450757955,0
2018,40,1,1.092050423336473,2,-1,1.0265575354700156,1
2018,40,2,1.092050423336473,2,0,1.0243353132477935,1
2018,40,3,1.092050423336473,2,0,1.0288908688033491,0
2018,40,4,1.092050423336473,2,0,1.0288908688033491,0
2019,40,1,1.104876629700027,2,-1,0.9725555555555556,1
